0.56,0.228571428571,0.55,0.51968503937,0.373626373626,0.692307692308,0.117929818939
0.54,0,0,0,0.461538461538,0.769230769231,0.223521871495
0.52,0.628571428571,0.025,0.452755905512,0.032967032967,0.923076923077,0.544143566736
1,0.5,0.95,0.444881889764,0.857142857143,0.923076923077,0.568017945842
0.54,1,0.95,0.535433070866,0.857142857143,0.0769230769231,0.00240346098382
0.52,0.785714285714,0.55,0.405511811024,0.648351648352,0.461538461538,0.0464669123538
0,0,0.55,0.370078740157,0.461538461538,0.923076923077,0.594936708861
0.54,0.5,0.55,1,0.032967032967,0.384615384615,0.0317256849864
1,0.5,0.95,0.444881889764,0.857142857143,0,0.00112161512578
0.56,0.228571428571,0.55,0.51968503937,0.373626373626,0.307692307692,0.0197083800673
0.54,0.557142857143,0.55,0.0905511811024,1,0.538461538462,0.0525556801795
0.52,0.542857142857,0,0.0669291338583,0.461538461538,0.846153846154,0.330395769909
0.54,0.557142857143,0.55,0.0905511811024,1,0.153846153846,0.00576830636116
0.54,0,0,0,0.461538461538,0.461538461538,0.0326870693799
0,1,0.55,0.562992125984,0.461538461538,0.384615384615,0.0294824547348
0.54,0.457142857143,1,0.842519685039,0.483516483516,0.384615384615,0.0355712225605
1,0,0.55,0.370078740157,0.461538461538,0.846153846154,0.437910591251
0.54,0.457142857143,1,0.842519685039,0.483516483516,0.538461538462,0.0653741387598
0.54,0,0.9625,0.346456692913,0.857142857143,0.384615384615,0.0249959942317
1,1,0.55,0.562992125984,0.461538461538,0.0769230769231,0.00272392244833
0.52,0.785714285714,0.55,0.405511811024,0.648351648352,0.538461538462,0.0695401377984
0.54,0.5,0.55,1,0.032967032967,0.769230769231,0.209421567057
0.52,0.628571428571,0.025,0.452755905512,0.032967032967,0.384615384615,0.0314052235219
1,0,0.55,0.370078740157,0.461538461538,0.230769230769,0.0145809966352
0.54,0,0,0,0.461538461538,0.153846153846,0.00544784489665
0.54,0,0.525,0.342519685039,0.472527472527,0.692307692308,0.120173049191
0.54,0.542857142857,0.55,0.464566929134,0.483516483516,0.384615384615,0.0290017625381
1,0.5,0.95,0.444881889764,0.857142857143,0.615384615385,0.0890882871335
0.54,1,0.95,0.535433070866,0.857142857143,0.307692307692,0.0197083800673
0.54,0.457142857143,1,0.842519685039,0.483516483516,0.461538461538,0.0493510655344
1,0.5,0.95,0.444881889764,0.857142857143,0.538461538462,0.0600865245954
0.52,0.542857142857,0,0.0669291338583,0.461538461538,0.461538461538,0.0392565294023
0,0.5,0.5375,0.464566929134,0.461538461538,0.769230769231,0.203493029963
0.54,0,0.9625,0.346456692913,0.857142857143,0.615384615385,0.0706617529242
0.54,0,0,0,0.461538461538,0.923076923077,0.662233616408
1,0,0.55,0.370078740157,0.461538461538,0.384615384615,0.0309245313251
0,1,0.55,0.562992125984,0.461538461538,0.461538461538,0.045345297228
0.54,0.557142857143,0.55,0.0905511811024,1,0.384615384615,0.0253164556962
0.56,0.228571428571,0.55,0.51968503937,0.373626373626,1,0.850184265342
0,0.5,0.95,0.444881889764,0.857142857143,0.153846153846,0.0070501522192
0.52,0.628571428571,0.025,0.452755905512,0.032967032967,0.461538461538,0.0451850664958
0.54,0,0.9625,0.346456692913,0.857142857143,1,0.883832719116
0.54,0.457142857143,1,0.842519685039,0.483516483516,0.615384615385,0.0930940554398
0.54,0.542857142857,0.55,0.464566929134,0.483516483516,0.307692307692,0.0187469956738
0.54,1,0,0.55905511811,0,0.615384615385,0.0959782086204
1,1,0.55,0.562992125984,0.461538461538,0.230769230769,0.0115366127223
0.54,1,0.95,0.535433070866,0.857142857143,0.923076923077,0.50889280564
0,0.5,0.95,0.444881889764,0.857142857143,0.384615384615,0.0280403781445
0.56,0.228571428571,0.55,0.51968503937,0.373626373626,0.461538461538,0.0397372215991
0.54,0.457142857143,1,0.842519685039,0.483516483516,0.769230769231,0.204935106553
0.52,0.628571428571,0.025,0.452755905512,0.032967032967,0.692307692308,0.128505047268
0.54,0.485714285714,0.95,0.448818897638,0.879120879121,0.384615384615,0.0314052235219
0.52,0.628571428571,0.025,0.452755905512,0.032967032967,0,0.00304438391283
1,1,0.55,0.562992125984,0.461538461538,1,0.825028040378
0.54,0.557142857143,0.55,0.0905511811024,1,0.846153846154,0.337766383592
0.52,0.785714285714,0.55,0.405511811024,0.648351648352,0.615384615385,0.0926133632431
0.54,1,0.95,0.535433070866,0.857142857143,0.230769230769,0.0115366127223
1,1,0.55,0.562992125984,0.461538461538,0.307692307692,0.0206697644608
0.52,0.628571428571,0.025,0.452755905512,0.032967032967,0.307692307692,0.0217913795866
0,1,0.55,0.562992125984,0.461538461538,0.153846153846,0.0052876141644
0,1,0.55,0.562992125984,0.461538461538,0.230769230769,0.00993430539978
0.54,1,0.95,0.535433070866,0.857142857143,0.615384615385,0.10094536132
